codePoint,radicalId,numberOfStrokesInRadical,numberOfStrokes,onyomi,kunyomi,jisLevel,regular,forName
21049,18,6,8,"SATSU,SECHI","HATABASHIRA,TERA,KUNI",2,true,true
21050,18,6,8,"SHI,SEKI","SASU,SOSHIRU,TOGE",1,true,true
21051,18,6,8,KOKU,"KIZAMU,KIZAMI,TOKI",1,true,true
21059,18,7,9,TEI,SORU,1,false,false
21060,18,7,9,KEI,KUBIKIRU,2,false,false
21063,18,7,9,SOKU,"NORI,NOTTORU,SUNAWACHI",1,true,true
21066,18,7,9,"SAKU,SHOU",KEZURU,1,true,true
21067,18,7,9,KOKU,KATSU,2,false,false
21068,18,7,9,RATSU,MOTORU,2,false,false
21069,18,7,9,"ZEN,SEN","MAE,SUSUMU",1,true,true
21071,18,7,9,"SOU,SHOU",HAJIMERU,2,false,false
21076,18,8,10,"TEKI,TEI","EGURU,SORU",2,false,false
21078,18,8,10,BOU,WARU,1,true,true
21083,18,8,10,GOU,"TSUYOI,KOWAI",1,true,true
21086,18,8,10,KI,KIZAMU,2,false,false
21091,18,8,10,KEN,TSURUGI,1,true,true
21092,18,8,10,"ZAI,SUI","SOROERU,MAZERU",1,true,true
21093,18,8,10,HAKU,"HAGU,MUKU,HAGERU",1,false,false
21097,18,10,12,JOU,"AMARU,AMARI,AMATSUSAE",2,false,true
21098,18,9,11,SEN,KIRU,2,false,false
21103,18,9,11,FUKU,"SOU,SOE",1,true,true
21104,18,9,11,JOU,"AMARU,AMARI,AMATSUSAE",1,true,true
21105,18,9,11,KEN,TSURUGI,2,false,false
21106,18,10,12,KATSU,"WARU,SAKU,WARERU",1,true,true
21107,18,10,11,"TOU,SATSU","KAGI,KAMA,SASU",2,false,false
21108,18,10,12,"GAI,KAI","KIRU,KOSURU",2,false,false
21109,18,10,12,SOU,"KIZU,HAJIMERU",1,true,true
21117,18,11,13,HYOU,OBYAKASU,2,false,false
21119,18,11,13,"SHOU,SOU","TATSU,TORU",2,false,false
21123,18,12,14,KAKU,WAKATSU,1,false,false
21127,18,13,15,"GEKI,KEKI,GYAKU",HAGESHII,1,true,true
21128,18,13,15,"HEKI,HYAKU","SAKU,TSUNZAKU",2,false,false
21129,18,13,15,"RU,RYUU",KOROSU,1,false,true
21133,18,13,15,KEN,TSURUGI,2,false,true
21137,18,14,16,"ZAI,SEI,SUI",SOROERU,2,false,false
21138,18,14,16,KEN,TSURUGI,2,false,false
21140,18,14,16,KEN,TSURUGI,2,false,false
21147,19,0,2,"RYOKU,RIKI","CHIKARA,TSUTOMERU,RIKIMU",1,true,true
21151,19,3,5,KOU,ISAO,1,true,true
21152,19,3,5,KA,"KUWAERU,KUWAWARU,KUWAETE",1,true,true
21155,19,4,6,RETSU,OTORU,1,true,true
21161,19,5,7,"JO,SHO","TASUKERU,SUKE",1,true,true
21162,19,5,7,DO,"TSUTOMERU,YUME",1,true,true
21163,19,5,7,"GOU,KYOU,KOU",OBIYAKASU,1,false,true
21164,19,5,7,KU,TSUKARERU,2,false,false
21165,19,5,7,SHOU,TSUTOMERU,2,false,false
21169,19,5,7,REI,"HAGEMU,HAGEMASU",1,true,true
21172,19,5,7,ROU,"TSUKARERU,NEGIRAU,ITAWARU",1,true,true
21173,19,6,8,"KEN,GEN",TSUKARU,2,false,false
21177,19,6,8,KOU,"KIKU,NARAU,ITASU",1,true,true
21180,19,6,8,"KATSU,KITSU","TSUTSUSHIMU,KATAI,TSUTOMERU",2,false,false
21182,19,6,8,GAI,"SABAKU,SHIRABEGA,TSUTOMERU",1,true,true
21185,19,7,9,KEI,TSUYOI,2,false,true
21187,19,7,9,"BOTSU,HOTSU","NIWAKANI,OKORU",1,true,true
21189,19,7,9,CHOKU,"IMASHIMERU,MIKOTONORI",1,true,true
21191,19,7,9,YUU,"ISAMASHII,ISAMU",1,true,true
21193,19,7,9,BEN,TSUTOMERU,1,true,true
21197,19,8,10,KEI,TSUYOI,2,false,false
21202,19,9,11,ROKU,KUTSUWA,2,false,false
21205,19,9,11,DOU,"UGOKU,UGOKASU,UGOKI",1,true,true
21207,72,7,11,"BOU,KYOKU","TSUTOMERU,TSUTOME",2,false,false
21208,19,9,11,KAN,KANGAERU,1,true,true
21209,19,9,10,MU,"TSUTOMERU,TSUTOME",1,true,true
21213,19,10,12,SHOU,"KATSU,MASARU,TAERU",1,true,true
21214,19,10,12,ROU,"NEGIRAU,TSUKARERU,ITAWARU",2,false,false
21215,19,11,12,"BO,MO",TSUNORU,1,true,true
21216,19,11,13,RIKU,AWASERU,2,false,false
21218,19,11,13,"SEI,SE",IKIOI,1,true,true
21219,19,11,13,"SEKI,SHAKU",ISAO,2,false,false
21220,19,11,13,"KIN,GON","TSUTOMERU,TSUTOME",1,true,true
21222,19,11,13,"SOU,SHOU","TSUKARERU,TSUKUSU",2,false,false
21223,19,11,13,KAN,SUSUMERU,1,true,true
21234,19,13,15,KUN,ISAO,1,true,true
21235,19,14,16,KUN,ISAO,2,false,true
21237,19,15,16,REI,HAGEMU,2,false,false
21240,19,18,19,"KAN,KEN",SUSUMERU,2,false,false
21241,20,0,2,HOU,TSUTSUMU,2,false,false
21242,20,1,3,SHAKU,SHAKU,1,false,true
21246,20,2,4,KOU,"NOZOKU,MAGARU,KAGI",1,true,true
21247,20,2,4,"BUTSU,BOTSU,MOCHI","NASHI,NAKARE",1,false,true
21249,20,2,4,,MONME,1,false,true
21250,20,2,4,,"NIOU,NIOI",1,true,true
21253,20,3,5,HOU,"TSUTSUMU,TSUTSUMI",1,true,true
21254,20,3,5,SOU,ISOGASHII,2,false,false
21256,20,4,6,KYOU,"MUNE,OSORERU,SAWAGU",2,false,false
21261,20,7,9,HO,HAU,2,false,false
21263,20,9,11,HOU,HISAGO,2,false,false
21264,20,9,11,"HOKU,FUKU,BOKU",HARABAU,2,false,false
21269,21,0,2,HI,SAJI,2,false,false
21270,21,2,4,"KA,KE","BAKERU,KAWARU,BAKASU",1,true,true
21271,21,3,5,"HOKU,HAI","KITA,NIGERU",1,true,true
21273,21,9,11,"SHI,JI",SAJI,1,false,false
21274,22,0,2,HOU,HAKO,2,false,false
21277,22,3,5,SOU,MEGURU,1,false,false
21280,22,4,6,SHOU,TAKUMI,1,true,true
21281,22,4,6,"KYOU,OU","TADASU,SUKUU",1,false,true
21283,22,5,7,"KOU,GOU",HAKO,2,false,false
21290,22,8,10,HI,"HAKO,KATAMI,ARAZU",1,false,false
21295,22,11,13,"WAI,KAI,E",MEGURU,2,false,false
21297,22,12,14,"KI,GI",HITSU,2,false,false
21299,22,13,15,REN,KUSHIGE,2,false,false
21304,23,0,2,KEI,"KAKUSU,OOU",2,false,false
21305,23,2,4,"HITSU,HIKI","TAGUI,TAGUU",1,true,true
21306,23,2,4,"KU,OU,KOU",,1,true,true
21307,23,5,7,I,"IYASU,KUSUSHI",1,true,true
21311,23,9,10,TOKU,"KAKURERU,KAKUSU",1,true,true
21312,23,9,11,"KU,OU,KOU","WAKERU,SHIKIRU",2,false,false
21313,24,0,2,"JUU,JITSU","TOU,TOTABI",1,true,true
21315,24,1,3,SEN,CHI,1,true,true
21317,24,2,4,SOU,SANJUU,2,false,false
21318,24,2,4,SOTSU,"NIWAKA,OWARU,TSUINI",2,false,false
21319,24,2,4,SHOU,"MASU,NOBORU",1,true,true
21320,24,2,4,GO,UMA,1,true,true
21321,24,3,5,KI,KUSA,2,false,false
21322,24,3,5,HAN,"NAKABA,NAKABASURU",1,true,true
21325,24,4,4,"BAN,MAN",MANJI,2,false,false
21329,24,6,8,HI,"HIKUI,IYASHII,IYASHIMERU",1,true,true
21330,24,6,8,SOTSU,"NIWAKA,OWARU,TSUINI",1,true,true
21331,24,6,8,TAKU,SUGURERU,1,true,true
21332,24,6,8,KYOU,KANAU,1,true,true
21335,24,7,9,"NAN,DAN",MINAMI,1,true,true
21336,24,7,9,TAN,HITOE,1,true,true
21338,24,10,12,"HAKU,BAKU","HIROI,HIROMERU",1,true,true
21340,25,0,2,BOKU,"URANAU,URANAI",1,false,true
21342,25,2,4,"HEN,HAN,BEN",NORI,2,false,false
21344,25,3,5,SEN,"SHIMERU,URANAU,URANAI",1,true,true
21350,25,6,8,"KA,KE",URAKATA,1,false,false
21353,26,0,2,SETSU,WARIFU,2,false,false
21358,26,3,5,SHI,SAKAZUKI,2,false,false
21359,26,3,5,BOU,U,1,false,true
21360,26,4,5,IN,SHIRUSHI,1,true,true
21361,26,4,6,KI,"AYAUI,ABUNAI,AYABUMU",1,true,true
21363,26,5,7,"SOKU,SHOKU","TSUKU,SUNAWACHI,MOSHI",1,true,true
21364,26,5,7,KYAKU,"SHIRIZOKU,SHIRIZOKERU,KAETTE",1,true,true
21365,26,5,7,"RAN,KON",TAMAGO,1,true,true
21367,26,6,8,"KAN,KEN",MAKU,2,false,true
21368,26,6,9,SHA,"OROSU,OROSHI",1,true,true
21371,26,7,9,KYAKU,"SHIRIZOKU,SHIRIZOKERU,KAETTE",2,false,false
21375,26,9,10,"KYOU,KEI",KIMI,1,false,true
21378,27,0,2,KAN,GAKE,2,false,false
21380,27,2,4,"YAKU,GA,AKU","KURUSHIMU,WAZAWAI",1,true,true
21398,27,7,9,BOU,OOKII,2,false,false
21400,27,7,9,"RIN,TEN",MISE,1,true,true
21402,27,7,9,KOU,ATSUI,1,true,true
21407,27,8,10,GEN,"HARA,MOTO,TAZUNERU",1,true,true
21408,27,9,11,SHI,KAWAYA,2,false,false
21413,27,10,12,"KETSU,KUTSU","SONO,SORE",2,false,false
21414,27,10,12,KA,IE,2,false,false
21416,27,10,12,"ZU,CHUU",KURIYA,1,false,true
21417,27,9,11,KYUU,UMAYA,1,false,true
21421,27,12,14,"EN,OU,YOU","AKIRU,ITOU",1,false,false
21422,27,12,14,SHI,KOMONO,2,false,false
21424,27,12,14,SHOU,UMAYA,2,false,false
21427,27,15,16,"GEN,GON","KIBISHII,OGOSOKA,ITSUKUSHI",1,true,true
21430,28,0,2,"SHI,BOU,MU",GOZARU,2,false,false
21435,28,3,5,"KYO,KO",SARU,1,true,true
21442,28,6,8,"SAN,SHIN","MAIRU,MAJIWARU,MITSU",1,true,true
21443,28,9,11,SAN,MAIRU,2,false,false
21448,29,0,2,YUU,MATA,1,true,true
21449,29,1,3,"SHA,SAI,SA",MATA,1,false,true
21450,29,2,3,KYUU,"OYOBU,OYOBI,OYOBOSU",1,true,true
21451,29,2,4,YUU,TOMO,1,true,true
21452,29,2,4,SOU,"FUTATSU,NARABU,TAGUI",1,true,true
21453,29,2,4,"HAN,TAN,HON","SORU,KAESU,KAERU",1,true,true
21454,29,2,4,SHUU,"OSAMERU,OSAMARU",1,true,true
21460,29,6,8,SHUKU,OJI,1,true,true
21462,29,6,8,SHU,TORU,1,true,true
21463,29,6,8,"JU,SHUU","UKERU,UKE",1,true,true
21465,29,7,9,JO,"TSUIDERU,TSUIDE,NOBERU",1,true,true
21467,29,7,9,"HAN,BAN",SOMUKU,1,false,false
21471,29,8,9,"SOU,SHUU",OKINA,2,false,false
21473,29,14,16,EI,AKIRAKA,1,false,true
21474,29,16,18,SOU,"KUSAMURA,MURAGARU",1,false,true
21475,30,0,3,"KOU,KU",KUCHI,1,true,true
21476,30,2,5,KO,"FURUI,INISHIE",1,true,true
21477,30,2,5,"KU,KOU",,1,true,true
21480,30,2,5,TOU,MIDARINI,2,false,false
21481,30,2,5,KOU,"TATAKU,TATAKI",1,false,false
21482,30,2,5,SHI,TADA,1,false,true
21483,30,2,5,KYOU,SAKEBU,1,true,true
21484,30,2,5,SHOU,MESU,1,true,true
21485,30,2,5,"HATSU,HA,HACHI",,2,false,false
21486,30,2,5,TEI,"TANOMU,NENGORO,SASU",2,false,false
21487,30,2,5,"KA,KOKU","YOI,BESHI,BAKARI",1,true,true
21488,30,2,5,"DAI,TAI,I","UTENA,YOROKOBU",1,true,true
21489,30,2,5,"SHITSU,SHICHI",SHIKARU,1,false,false
21490,30,2,5,SHI,"FUBITO,FUMI,SAKAN",1,true,true
21491,30,2,5,"U,YUU","MIGI,TASUKERU",1,true,true
21494,30,2,5,KYOU,KANAU,1,false,true
21495,30,2,5,GOU,"SAKEBU,YOBINA",1,true,true
21496,30,2,5,SHI,"TSUKASADORU,TSUKASA",1,true,true
21498,30,2,5,,KAMASU,2,false,false
21505,30,3,6,"KU,U",AU,2,false,false
21507,30,3,6,KITSU,DOMORU,1,false,false
21508,30,3,6,KAKU,ONOONO,1,true,true
21512,30,3,6,"GOU,KATSU,GATSU","AU,AWASERU",1,true,true
21513,30,3,6,"KICHI,KITSU",YOI,1,true,true
21514,30,3,6,CHOU,"TSURUSU,TSURU,TSURI",1,false,false
21515,30,3,6,"SUN,TOU",INCHI,1,false,false
21516,30,3,6,"DOU,TOU","ONAJI,TOMONI,TOMONISURU",1,true,true
21517,30,3,6,"MEI,MYOU","NA,NANORU,NAZUKERU",1,true,true
21518,30,3,6,"KOU,GO","KIMI,KISAKI",1,true,true
21519,30,3,6,RI,TSUKASA,1,true,true
21520,30,3,6,TO,HAKU,1,true,true
21521,30,3,6,"KOU,KYOU,SHOU","MUKU,MUKAU,SAKINI",1,true,true
21531,30,4,7,KUN,KIMI,1,true,true
21533,30,4,7,RIN,OSHIMU,2,false,false
21535,30,4,7,"GIN,KIN","UTAU,NAKU",1,true,true
21536,30,4,7,"HAI,BAI","HOERU,HOE",1,false,false
21542,30,4,7,HI,"INA,INAMU,ARAZU",1,true,true
21545,30,4,7,FUN,FUKU,2,false,false
21547,30,4,7,GAN,"FUKUMU,FUKUMERU",1,true,true
21548,30,4,7,"KIN,GIN","WARAU,PONDO",2,false,false
21549,30,4,7,KOU,NODO,2,false,false
21550,30,4,7,"SEN,SHUN",SUU,2,false,false
21558,30,4,7,"TOTSU,DOTSU",DOMORU,2,false,false
21560,30,4,6,KYUU,SUU,1,true,true
21561,30,4,7,SUI,FUKU,1,true,true
21563,30,4,7,"FUN,BUN",KUCHISAKI,1,false,true
21564,30,4,7,"KOU,KU",HOERU,2,false,false
21565,30,4,7,"IN,GOU,UN",HOERU,2,false,false
21566,30,4,7,GO,WARE,1,false,true
21568,30,4,7,"GA,KA","A,ATSU",2,false,false
21570,30,4,7,"RYO,RO",SEBONE,1,true,true
21574,30,4,7,"BOU,GAI,HOU","OROKA,AKIRERU",1,false,false
21576,30,4,7,TEI,SHIMESU,1,true,true
21577,30,4,7,GO,"KURE,KURERU",1,true,true
21578,30,4,7,"KOKU,KOU",TSUGERU,1,true,true
21582,30,4,7,SEKI,FIITO,2,false,false
21585,30,4,7,"DON,TON,TEN",NOMU,1,false,false
21599,30,5,8,GEN,TSUBUYAKU,2,false,false
21608,30,5,8,SHUU,"MAWARI,AMANESHI,MEGURU",1,true,true
21610,30,5,8,"JU,SHUU","NOROU,NOROI",1,true,true
21616,30,5,9,"SHI,SA,SEKI","SEMERU,SOSHIRU,KIZU",2,false,false
21617,30,5,8,KO,,2,false,false
21619,30,5,8,"MI,BI","AJI,AJIWAU",1,true,true
21621,30,5,8,KA,"SHIKARU,WARAU",2,false,false
21622,30,5,8,"DO,DOU",KAMABISUSHI,2,false,false
21623,30,5,8,KOU,"SUU,AORU",2,false,false
21627,30,5,8,SHIN,"UTAU,UMEKU",2,false,false
21628,30,5,8,KO,YOBU,1,true,true
21629,30,5,8,"MEI,MYOU","INOCHI,OOSE,MIKOTO",1,true,true
21632,30,5,8,"SO,SHO",KAMU,2,false,false
21636,30,5,8,TOTSU,"SHIKARU,HANASHI",2,false,false
21638,30,5,8,HOU,HOERU,2,false,false
21643,30,5,8,"SAKU,SA","KUU,KURAU,KAMU",1,false,false
21644,30,5,8,"WA,KA","YAWARAGU,NAGOMU,NAGOYAKA",1,true,true
21646,30,5,8,"KYUU,KOU","TOGA,TOGAMERU",2,false,false
21647,30,5,8,EI,UTAU,2,false,false
21648,30,5,8,"HO,BU",IITSUKERU,2,false,false
21650,30,5,8,"SHU,SHUU,JU","NOROU,NOROI",2,false,false
21666,30,6,9,GAKU,ODOROKU,2,false,false
21668,30,6,9,"TA,TO",SHIKARU,2,false,false
21669,30,6,9,"KI,TETSU,SHI","WARAU,KAMU,TOMARU",2,false,false
21672,30,6,9,SHI,"HAKARU,AU",2,false,false
21675,30,6,9,SHI,TA,2,false,false
21676,30,6,9,"KOU,GOU,YOU",KAMU,2,false,false
21679,30,6,9,KAKU,HAKU,2,false,false
21682,30,6,9,SHOU,"SAKU,WARAU,SAKI",1,true,true
21683,30,6,9,GAI,SEKI,1,false,false
21688,30,6,9,"KAN,GEN",MINA,2,false,false
21692,30,6,8,"KA,KAI",YOKOSHIMA,2,false,false
21693,30,6,9,"IN,ETSU",NODO,1,true,true
21694,30,6,9,ROU,KOE,2,false,false
21696,30,6,9,AI,"AWARE,AWAREMU,KANASHII",1,true,true
21697,30,6,9,"HIN,HON",SHINA,1,true,true
21698,30,6,9,SHIN,WARAU,2,false,false
21700,30,6,9,KOU,"KOE,TABURAKASU",2,false,false
21703,30,6,9,"AI,E,WA","YOKOSHIMA,HAKU,MUSEBU",2,false,false
21704,30,6,9,"GOU,SOU","NOMU,SUSURU,KUU",2,false,false
21705,30,6,9,SAI,"KANA,YA",1,false,true
21720,30,6,9,,SASOU,2,false,false
21729,30,7,10,"IN,EN",KAZU,1,true,true
21730,30,7,10,ROU,SAEZURU,2,false,false
21733,30,7,10,KA,UTAU,2,false,false
21734,30,7,10,GA,UTAU,2,false,false
21736,30,7,10,SHOU,MIHARI,1,false,true
21737,30,7,10,RI,"WAI,MAIRU",1,false,true
21741,30,7,10,KOKU,NAKU,2,false,false
21742,30,7,10,KOU,HOERU,2,false,false
21746,30,7,10,TETSU,"AKIRAKA,SATOI",1,true,true
21754,30,7,10,HO,"FUKUMU,HAGUKUMU",2,true,true
21757,30,7,10,KOU,MUSEBU,2,false,false
21764,30,7,10,BAI,UTA,1,true,true
21766,30,7,10,SA,SOSONOKASU,1,true,true
21767,30,7,10,SHIN,KUCHIBIRU,1,true,true
21775,30,7,10,KI,NAGEKU,2,false,false
21776,30,7,10,TOU,KARA,1,true,true
21780,30,7,10,GO,,2,false,false
21782,30,7,10,A,OSHI,1,false,false
21806,30,8,11,SHUU,URU,2,false,false
21807,30,8,11,"YUI,I","TADA,KORE",1,true,true
21809,30,8,11,SHOU,"TONAERU,UTAU,UTA",1,true,true
21811,30,8,11,REI,NAKU,2,false,false
21816,30,8,11,TEN,"UNARU,UNARI",2,false,false
21817,30,8,11,YO,WARAU,2,false,false
21822,30,8,11,DA,TSUBA,1,true,true
21824,30,8,11,GAI,IGAMU,2,false,false
21828,30,8,11,TAKU,TSUIBAMU,1,false,true
21829,30,8,11,"TAKU,TOU","YAKAMASHII,TSUIBAMU",2,false,false
21830,30,8,11,SHOU,AKINAU,1,true,true
21836,30,8,11,KOU,SHIKARU,2,false,false
21839,30,8,11,"MON,BUN","TOU,TON",1,true,true
21843,30,8,11,KEI,"HIRAKU,MOUSU",1,true,true
21846,30,8,11,TAN,"KUU,KURAWASU",2,false,false
21847,30,8,11,TAN,"KUU,KURAWASU",2,false,false
21852,30,8,11,"SETSU,TETSU",SUSURU,2,false,false
21853,30,8,11,"KA,WA",SHITAGAU,2,false,false
21859,30,8,12,"KAN,GAN","KUTSUWA,KUTSUBAMI,FUKUMU",2,false,false
21883,30,9,12,SHI,TADA,2,false,false
21884,30,9,12,TEI,NAKU,2,false,false
21886,30,9,12,SHUU,NAKU,2,false,false
21888,30,9,12,KAKU,HAKU,2,false,false
21891,30,9,12,NAN,NOU,2,false,false
21892,30,9,12,ZEN,YOI,1,true,true
21895,30,9,12,"RATSU,RA",MONOIU,2,false,false
21897,30,9,12,KOU,NODO,1,true,true
21898,30,9,12,KAN,SAKEBU,2,false,false
21899,30,9,12,"CHOU,TOU","SHABERU,TSUIBAMU",1,false,true
21912,30,9,12,"ZEN,SEN","AEGU,SEKI",2,false,false
21913,30,9,12,KAI,KUCHIBASHI,2,false,false
21914,30,9,12,KAN,YOBU,1,true,true
21916,30,9,12,"KI,SHI","YOROKOBU,YOROKOBI",1,true,true
21917,30,9,12,"KATSU,AI",SHIKARU,1,true,true
21918,30,9,12,"SOKU,SHOKU",KAKOTSU,2,false,false
21919,30,9,12,"KI,KUWAI,KE",TAMEIKI,2,false,false
21927,30,9,12,KEN,KAMABISUSHI,1,false,true
21928,30,9,12,RYOU,HOGARAKA,2,false,false
21929,30,9,12,YU,"SATOSU,SATORU,TATOERU",2,true,true
21930,30,9,12,SOU,"MO,USHINAU,HOROBIRU",1,true,true
21931,30,9,12,"KITSU,KEKI","KUU,NOMU",1,true,true
21932,30,9,12,"KYOU,GYOU",TAKAI,1,false,true
21934,30,9,12,TAN,HITOE,2,false,true
21936,30,9,12,,"KUU,KUI",1,false,true
21942,30,9,11,EI,"ITONAMU,ITONAMI",1,true,true
21956,30,10,13,SA,KARERU,2,false,false
21957,30,10,13,KYUU,KAGU,2,true,true
21959,30,10,13,SHOKU,"OSHIMU,YABUSAKA",2,false,false
21972,30,10,13,SHIN,IKARU,2,false,false
21978,30,10,13,"O,U",AU,2,false,false
21980,30,10,13,SHI,"TASHINAMU,TASHINAMI",2,false,false
21983,30,10,12,"SA,SHA","AU,NAGEKU",2,false,false
21987,30,10,13,SHI,TSUGU,1,true,true
21988,30,10,13,SHI,WARAU,2,false,false
22007,30,11,13,GOU,KAMABISUSHI,2,false,false
22009,30,11,13,REN,,2,false,false
22013,30,11,14,"SOKU,SHUU,SOU","SUU,KUCHISUSUGU",2,false,false
22014,30,11,14,SOU,SOSONOKASU,2,false,false
22022,30,11,14,TAN,"NAGEKU,NAGEKI",1,true,true
22025,30,11,14,KA,"YOMISURU,YOI",1,false,true
22036,30,11,14,OU,"UTAU,HAKU",2,false,false
22038,30,11,14,SAKU,SAKEBU,2,false,false
22039,30,11,14,"SHOU,JOU","NAMERU,KOKOROMIRU,KATTE",1,false,true
22040,30,11,14,KYO,"FUKU,USO",1,false,false
22043,30,11,14,MA,,2,false,false
22057,30,12,13,"KA,KE","KAMABISUSHI,YAKAMASHII",1,false,true
22063,30,12,16,"SHOU,SHITSU",USOBUKU,2,false,false
22065,30,12,15,SHOKU,TANOMU,1,true,true
22066,30,12,15,"TOU,CHOU",AZAKERU,2,true,true
22068,30,12,16,SHI,KUCHIBASHI,2,false,false
22070,30,12,15,SEI,INANAKU,2,false,false
22072,30,12,15,BU,SAZO,2,false,false
22082,30,12,15,SON,UWASA,1,false,true
22092,30,12,15,"SOU,SO",KAMABISUSHI,1,false,true
22094,30,12,15,"ITSU,ETSU",MUSEBU,2,false,false
22096,30,12,15,KI,UTSUWA,2,false,false
22107,30,12,15,GOU,"KAJIRU,KAMI",1,false,false
22116,30,13,16,KIN,TSUGUMU,2,false,false
22120,30,13,16,KI,UTSUWA,1,true,true
22122,30,13,16,SOU,SAWAGU,2,false,false
22123,30,13,16,"I,AI,OKU","AU,OKUBI",2,false,false
22124,30,13,16,ZEI,KAMU,2,false,false
22132,30,12,15,FUN,"FUKU,HAKU",1,true,true
22136,30,13,16,TON,TON,1,false,false
22138,30,13,16,,HANASHI,1,false,false
22144,30,14,17,"DEI,NYOU,NEI",,2,false,false
22150,30,14,16,KOU,SAKEBU,2,false,false
22151,30,14,17,"KAKU,KA",ODOSU,1,true,true
22154,30,14,17,HI,"HANAIKI,KAKA,AEGI",2,false,false
22159,30,14,17,TEI,"KUSAME,KUSHAMI",2,false,false
22164,30,15,18,TEI,KUSHAMI,2,false,false
22176,30,15,18,RYUU,KIYOI,2,false,false
22178,30,15,18,NOU,FUKURO,1,false,false
22181,30,16,19,EN,"NOMU,NODO",2,false,false
22190,30,16,17,"KOU,KYOU","MUKAU,SAKINI",2,false,false
22196,30,17,19,"GEN,GON","KIBISHII,OGOSOKA",2,false,true
22198,30,17,20,OU,NAKU,2,false,false
22204,30,18,20,SHAKU,KAMU,2,false,false
22208,30,18,21,TEN,SAEZURU,2,false,false
22209,30,18,21,SHOU,SASAYAKU,2,false,false
22210,30,18,21,"GOU,KYOU",KAMABISUSHI,2,false,false
22211,30,18,21,SOU,"HAYASHI,HAYASU",2,false,false
22216,30,19,21,GEI,NEGOTO,2,false,false
22222,30,19,22,SO,,2,false,false
22225,30,21,24,SHOKU,TANOMU,2,false,false
22227,30,21,24,"KETSU,GETSU",KAMU,2,false,false
22231,31,0,3,"I,KOKU","KAKOMU,KUNI",2,false,false
22232,31,2,5,"KAI,E",MAWASU,2,false,false
22234,31,2,5,SHUU,TORAERU,1,true,true
22235,31,2,5,SHI,"YOTSU,YOTABI",1,true,true
22238,31,3,6,"KAI,E","MAWASU,MAWARU,KAERU",1,true,true
22240,31,3,6,IN,"YORU,CHINAMU,YOTTE",1,true,true
22243,31,3,6,"DAN,TON","MARUI,KATAMARI",1,true,true
22254,31,4,7,"KA,YUU",OTORI,2,false,false
22256,31,4,7,KON,"KOMARU,KURUSHIMU",1,true,true
22258,31,4,7,"I,TOU","KAKOMU,KAKOI,KAKOU,MUCHI",1,true,true
22259,31,4,7,"TO,ZU","HAKARU,E",1,true,true
22265,31,5,8,REI,,2,false,false
22266,31,5,8,KO,"KATAMERU,KATAME,KATAI",1,true,true
22269,31,5,8,KOKU,KUNI,1,true,true
22271,31,6,9,YUU,SONO,2,false,false
22272,31,6,9,KOKU,KUNI,2,false,false
22275,31,7,10,HO,HATAKE,1,false,true
22276,31,7,10,"GYO,GO",HITOYA,2,false,false
22280,31,8,11,KEN,KAKOI,2,false,true
22281,31,8,11,"GYO,GO","HITOYA,UMAKAI",2,false,false
22283,31,8,11,KOKU,KUNI,2,false,true
22285,31,9,12,I,KAKOMU,2,false,false
22287,31,8,12,KEN,KAKOI,1,true,true
22290,31,10,13,"EN,ON",SONO,1,true,true
22291,31,10,13,EN,MARUI,2,false,true
22294,31,11,14,"TO,ZU",HAKARU,2,false,false
22296,31,11,14,"DAN,TON,DON","MARUI,KATAMARI",2,false,true
22300,31,13,16,"KAN,EN","MEGURU,MARUI",2,false,false
22303,32,0,3,"DO,TO",TSUCHI,1,true,true
22310,32,2,5,,IRI,2,false,false
22311,32,2,5,ATSU,OSAERU,1,true,true
22312,32,3,6,ZAI,"ARU,IMASU",1,true,true
22317,32,3,6,KEI,TAMA,1,false,true
22320,32,3,6,"CHI,JI",TSUCHI,1,true,true
22327,32,3,6,,AKUTSU,2,false,false
22328,32,3,6,,YAMA,2,false,false
22331,32,4,7,"KI,GIN",SAKAI,2,false,false
22336,32,4,7,SHI,ATO,2,false,false
22338,32,4,7,HAN,SAKA,1,true,true
22343,32,4,7,"KIN,IN","TOTONOERU,HITOSHII",1,true,true
22346,32,4,7,BOU,"MACHI,HEYA,TERA",1,true,true
22350,32,4,7,KAN,ANA,2,false,false
22351,32,4,7,HAI,"OKA,TSUKI",2,false,false
22352,32,4,7,ZA,"SUWARU,SOZORONI,OWASU",1,false,true
22353,32,4,7,KOU,"ANA,ANANISURU",1,true,true
22369,32,5,8,"HA,HI",TSUTSUMI,2,false,false
22372,32,5,8,KON,"TSUCHI,HITSUJISARU",1,false,false
22374,32,5,8,TAN,TAIRA,1,false,true
22377,32,5,8,KAN,TSUBO,2,false,false
22378,32,5,8,"HEI,HYOU",TSUBO,1,true,true
22399,32,5,8,FU,"TSUKERU,IKADA",2,false,false
22402,32,5,8,SUI,"TARERU,TARASU,NANNANTOSU",1,true,true
22408,32,5,8,TAI,"NUTA,NUMA",2,false,false
22409,32,5,8,HOU,,2,false,false
22411,32,6,9,KEI,KATA,1,true,true
22419,32,6,9,"GAI,KAI","HATE,SAKAI",2,false,false
22432,32,6,9,"GIN,GON","SAKAI,KISHI",2,false,false
22434,32,6,9,"KOU,KU,KIKU","AKA,HAJI",1,false,false
22435,32,6,9,EN,KAKI,1,true,true
